Wrd,posAsm,posEng,IdeaID,Meanings
reverent,প্ৰকৃত বিশেষণ,Proper Adj.,2818,"নৈষ্ঠিক,ঐকান্তিক,নিষ্ঠাৱন্ত,স্বধৰ্মী"
orthodox,প্ৰকৃত বিশেষণ,Proper Adj.,2818,"নৈষ্ঠিক,ঐকান্তিক,নিষ্ঠাৱন্ত,স্বধৰ্মী"
greedy,প্ৰকৃত বিশেষণ,Proper Adj.,2836,"ৰাক্ষস,ৰাইকহ,লুব্ধ,সনাহী"
freezing,প্ৰকৃত বিশেষণ,Proper Adj.,2856,হিমশীতল
shapeless,প্ৰকৃত বিশেষণ,Proper Adj.,2862,"অৰূপ,ভাৱধৰ্মী,ভাৱমূলক,ভাৱাত্মক"
abstract,প্ৰকৃত বিশেষণ,Proper Adj.,2862,"অৰূপ,ভাৱধৰ্মী,ভাৱমূলক,ভাৱাত্মক"
smart,প্ৰকৃত বিশেষণ,Proper Adj.,2865,"টিমক,ফুটিয়াল,ফুট-মণিয়াৰ,সুজান"
clever,প্ৰকৃত বিশেষণ,Proper Adj.,2865,"টিমক,ফুটিয়াল,ফুট-মণিয়াৰ,সুজান"
astute,প্ৰকৃত বিশেষণ,Proper Adj.,2865,"টিমক,ফুটিয়াল,ফুট-মণিয়াৰ,সুজান"
unmarried,প্ৰকৃত বিশেষণ,Proper Adj.,2874,"অনূঢ়,অব্যূঢ়,অদাৰ,অকৃতদাৰ"
silvery,প্ৰকৃত বিশেষণ,Proper Adj.,2879,"ৰূপোৱালী,ৰূপালী"
roly poly,প্ৰকৃত বিশেষণ,Proper Adj.,2883,"গাঁঠলু,থুলন্তৰ,মঙহাল,মঙ্গহাল"
stout,প্ৰকৃত বিশেষণ,Proper Adj.,2883,"গাঁঠলু,থুলন্তৰ,মঙহাল,মঙ্গহাল"
thickset,প্ৰকৃত বিশেষণ,Proper Adj.,2883,"গাঁঠলু,থুলন্তৰ,মঙহাল,মঙ্গহাল"
fleshy,প্ৰকৃত বিশেষণ,Proper Adj.,2883,"গাঁঠলু,থুলন্তৰ,মঙহাল,মঙ্গহাল"
evident,প্ৰকৃত বিশেষণ,Proper Adj.,2892,"পৰিষ্কাৰ,খোলাখুলি,স্পষ্ট,প্ৰামাণিক"
nubile,প্ৰকৃত বিশেষণ,Proper Adj.,2895,বিবাহোপযোগী
half-yearly,প্ৰকৃত বিশেষণ,Proper Adj.,2908,"ষান্মাসিক,ছয়মাহিলী,ছয়মহীয়া,ছমহীয়া"
semiannual,প্ৰকৃত বিশেষণ,Proper Adj.,2908,"ষান্মাসিক,ছয়মাহিলী,ছয়মহীয়া,ছমহীয়া"
biannual,প্ৰকৃত বিশেষণ,Proper Adj.,2908,"ষান্মাসিক,ছয়মাহিলী,ছয়মহীয়া,ছমহীয়া"
dull,প্ৰকৃত বিশেষণ,Proper Adj.,2926,"নিস্তেজ,শেতা,বিবৰ্ণ,wan"
wan,প্ৰকৃত বিশেষণ,Proper Adj.,2926,"নিস্তেজ,শেতা,বিবৰ্ণ,pale"
pale,প্ৰকৃত বিশেষণ,Proper Adj.,2926,"নিস্তেজ,শেতা,বিবৰ্ণ,wan"
ashen,প্ৰকৃত বিশেষণ,Proper Adj.,2926,"নিস্তেজ,শেতা,বিবৰ্ণ,wan"
greet,প্ৰকৃত বিশেষণ,Proper Adj.,2929,সম্ভাষণ দে
dwarf,প্ৰকৃত বিশেষণ,Proper Adj.,2935,"টিকিৰা,বাটলুগুটীয়া,ঘিটিৰা,ঠিহিৰা"
beautiful,প্ৰকৃত বিশেষণ,Proper Adj.,2936,"পাতমুগী,দীপ-লিপ,সুদৰ্শনা,সুদৰ্শিনী"
mature,প্ৰকৃত বিশেষণ,Proper Adj.,2941,"পৰিণত,পৰিপক্ক,তৰুণ,বয়ঃপ্ৰাপ্ত"
ripe,প্ৰকৃত বিশেষণ,Proper Adj.,2941,"পৰিণত,পৰিপক্ক,তৰুণ,বয়ঃপ্ৰাপ্ত"
desolate,প্ৰকৃত বিশেষণ,Proper Adj.,2945,"নিৰ্মনুষ্য,জনপ্ৰাণীহীন,আওহতীয়া,অহিন-কোণা"
deserted,প্ৰকৃত বিশেষণ,Proper Adj.,2945,"নিৰ্মনুষ্য,জনপ্ৰাণীহীন,আওহতীয়া,অহিন-কোণা"
out-of-the-way,প্ৰকৃত বিশেষণ,Proper Adj.,2945,"নিৰ্মনুষ্য,জনপ্ৰাণীহীন,আওহতীয়া,অহিন-কোণা"
meaningless,প্ৰকৃত বিশেষণ,Proper Adj.,2951,"অসঙ্গত,অৰ্থহীন,বাংবিং,অলৌ-ভলৌ"
senseless,প্ৰকৃত বিশেষণ,Proper Adj.,2951,"অসঙ্গত,অৰ্থহীন,বাংবিং,অলৌ-ভলৌ"
nonsense,প্ৰকৃত বিশেষণ,Proper Adj.,2951,"অসঙ্গত,অৰ্থহীন,বাংবিং,অলৌ-ভলৌ"
airconditioned,প্ৰকৃত বিশেষণ,Proper Adj.,2953,"শীততাপ নিয়ন্ত্ৰিত,বাতানুকূলকৃত"
individual,প্ৰকৃত বিশেষণ,Proper Adj.,2974,"ব্যক্তিগত,গাইগুটীয়া"
mobile,প্ৰকৃত বিশেষণ,Proper Adj.,2977,"চলমান,স্বচ্ছল,ভ্ৰমণশীল,ভ্ৰাম্যমাণ"
bumptious,প্ৰকৃত বিশেষণ,Proper Adj.,2984,"ওফাইডাং মৰা,মইবৰ,হামবৰা,egotistic"
egotistic,প্ৰকৃত বিশেষণ,Proper Adj.,2984,"ওফাইডাং মৰা,মইবৰ,হামবৰা,bumptious"
lusty,প্ৰকৃত বিশেষণ,Proper Adj.,2986,"কাঁৱৰা,কামাতুৰ,লুচ্ছা,অভিক"
lascivious,প্ৰকৃত বিশেষণ,Proper Adj.,2986,"কাঁৱৰা,কামাতুৰ,লুচ্ছা,অভিক"
licentious,প্ৰকৃত বিশেষণ,Proper Adj.,2986,"কাঁৱৰা,কামাতুৰ,লুচ্ছা,অভিক"
lewd,প্ৰকৃত বিশেষণ,Proper Adj.,2986,"কাঁৱৰা,কামাতুৰ,লুচ্ছা,অভিক"
lustful,প্ৰকৃত বিশেষণ,Proper Adj.,2986,"কাঁৱৰা,কামাতুৰ,লুচ্ছা,অভিক"
assembled,প্ৰকৃত বিশেষণ,Proper Adj.,2989,"মজুত,একত্ৰ,সমবেত,একত্ৰিত"
gathered,প্ৰকৃত বিশেষণ,Proper Adj.,2989,"মজুত,একত্ৰ,সমবেত,একত্ৰিত"
converged,প্ৰকৃত বিশেষণ,Proper Adj.,2989,"মজুত,একত্ৰ,সমবেত,একত্ৰিত"
thermal,প্ৰকৃত বিশেষণ,Proper Adj.,2996,তাপীয়
relative,প্ৰকৃত বিশেষণ,Proper Adj.,3008,"সম্পৰ্কীয়,প্ৰাসংগিক"
pouter,প্ৰকৃত বিশেষণ,Proper Adj.,3009,"অভিমানী,ঠেঁহাল"
sullen,প্ৰকৃত বিশেষণ,Proper Adj.,3011,"ঠেঁহাল,pouty"
pouty,প্ৰকৃত বিশেষণ,Proper Adj.,3011,"ঠেঁহাল,sullen"
prepared,প্ৰকৃত বিশেষণ,Proper Adj.,3022,"আসাদিত,আয়োজিত,ঠিকঠাক কৰা,arranged"
arranged,প্ৰকৃত বিশেষণ,Proper Adj.,3022,"আসাদিত,আয়োজিত,ঠিকঠাক কৰা,prepared"
wispish,প্ৰকৃত বিশেষণ,Proper Adj.,3050,"অবান্তৰ,অকাৰ্য্যকৰী,অকাৰ্যকৰী,গাঁজাখুৰি"
unrealistic,প্ৰকৃত বিশেষণ,Proper Adj.,3050,"অবান্তৰ,অকাৰ্য্যকৰী,অকাৰ্যকৰী,গাঁজাখুৰি"
impractical,প্ৰকৃত বিশেষণ,Proper Adj.,3050,"অবান্তৰ,অকাৰ্য্যকৰী,অকাৰ্যকৰী,গাঁজাখুৰি"
unreal,প্ৰকৃত বিশেষণ,Proper Adj.,3050,"অবান্তৰ,অকাৰ্য্যকৰী,অকাৰ্যকৰী,গাঁজাখুৰি"
unpractical,প্ৰকৃত বিশেষণ,Proper Adj.,3050,"অবান্তৰ,অকাৰ্য্যকৰী,অকাৰ্যকৰী,গাঁজাখুৰি"
punitive,প্ৰকৃত বিশেষণ,Proper Adj.,3086,"প্ৰতিশোধমূলক,প্ৰতিশোধাত্মক,vindictive"
vindictive,প্ৰকৃত বিশেষণ,Proper Adj.,3086,"প্ৰতিশোধমূলক,প্ৰতিশোধাত্মক,punitive"
lucky,প্ৰকৃত বিশেষণ,Proper Adj.,3095,"কপালী,ধন্য,সৌভাগ্যশালী,ভাগ্যৱন্ত"
fortunate,প্ৰকৃত বিশেষণ,Proper Adj.,3095,"কপালী,ধন্য,সৌভাগ্যশালী,ভাগ্যৱন্ত"
unlucky,প্ৰকৃত বিশেষণ,Proper Adj.,3097,"বৰাক,ভাগ্যহীন,দুৰ্ভগা,হতভাগ্য"
angular,প্ৰকৃত বিশেষণ,Proper Adj.,3105,কৌণিক
angular,প্ৰকৃত বিশেষণ,Proper Adj.,3109,"চুকীয়া,কৌণিক"
due,প্ৰকৃত বিশেষণ,Proper Adj.,3113,"পাওনা,পাবলগীয়া,লভ্য,প্ৰাপ্য"
forward-moving,প্ৰকৃত বিশেষণ,Proper Adj.,3114,"আগুৱান,অগ্ৰগামী"
dairy,প্ৰকৃত বিশেষণ,Proper Adj.,3138,"গাখীৰজাত,দুগ্ধজাত"
listed,প্ৰকৃত বিশেষণ,Proper Adj.,3141,"সূচীত,সূচীভূক্ত,সূচীবদ্ধ,লিষ্টিভূক্ত"
enlisted,প্ৰকৃত বিশেষণ,Proper Adj.,3141,"সূচীত,সূচীভূক্ত,সূচীবদ্ধ,লিষ্টিভূক্ত"
engineering,প্ৰকৃত বিশেষণ,Proper Adj.,3143,অভিযান্ত্ৰিক
modern,প্ৰকৃত বিশেষণ,Proper Adj.,3157,"সমকালীন,অৰ্বাচীন,ইদানীন্তন,সৰব-ন"
disciplinary,প্ৰকৃত বিশেষণ,Proper Adj.,3182,অনুশাসনমূলক
lucky,প্ৰকৃত বিশেষণ,Proper Adj.,3183,"মঙ্গলজনক,শুভংকৰ,শুভকাৰক,মংগলকাৰক"
auspicious,প্ৰকৃত বিশেষণ,Proper Adj.,3183,"মঙ্গলজনক,শুভংকৰ,শুভকাৰক,মংগলকাৰক"
propitious,প্ৰকৃত বিশেষণ,Proper Adj.,3183,"মঙ্গলজনক,শুভংকৰ,শুভকাৰক,মংগলকাৰক"
ethical,প্ৰকৃত বিশেষণ,Proper Adj.,3185,"moral,নৈতিক"
moral,প্ৰকৃত বিশেষণ,Proper Adj.,3185,"নৈতিক,ethical"
classical,প্ৰকৃত বিশেষণ,Proper Adj.,3190,"মাৰ্গীয়,চিৰায়ত,মহাকাব্যীয়,শাস্ত্ৰীয়"
nutritional,প্ৰকৃত বিশেষণ,Proper Adj.,3196,"পুষ্টিবৰ্দ্ধক,পুষ্টিকাৰক,পুষ্টিকৰ,পৌষ্টিক"
gloomy,প্ৰকৃত বিশেষণ,Proper Adj.,3204,"নৈৰাশ্যপূৰ্ণ,নিৰাশাগ্ৰস্ত,নিৰাশাজনক"
conservative,প্ৰকৃত বিশেষণ,Proper Adj.,3206,"প্ৰাচীনপন্থী,ৰক্ষণশীল"
multifarious,প্ৰকৃত বিশেষণ,Proper Adj.,3209,বহূমূখী
logical,প্ৰকৃত বিশেষণ,Proper Adj.,3211,"যৌক্তিক,যুক্তিসন্মত,ন্যায়সিদ্ধ,যুক্তিসিদ্ধ"
reasonable,প্ৰকৃত বিশেষণ,Proper Adj.,3211,"যৌক্তিক,যুক্তিসন্মত,ন্যায়সিদ্ধ,যুক্তিসিদ্ধ"
rational,প্ৰকৃত বিশেষণ,Proper Adj.,3211,"যৌক্তিক,যুক্তিসন্মত,ন্যায়সিদ্ধ,যুক্তিসিদ্ধ"
ductile,প্ৰকৃত বিশেষণ,Proper Adj.,3213,"নমনীয়,প্ৰসাৰ্য্যমান,ঘাতসহিষ্ণু,ঘাতসহনীয়"
malleable,প্ৰকৃত বিশেষণ,Proper Adj.,3213,"নমনীয়,প্ৰসাৰ্য্যমান,ঘাতসহিষ্ণু,ঘাতসহনীয়"
elastic,প্ৰকৃত বিশেষণ,Proper Adj.,3215,স্থিতিস্থাপক
voluntary,প্ৰকৃত বিশেষণ,Proper Adj.,3225,"ঐচ্ছিক,স্বতঃপ্ৰবৃত্ত,সৈচ্চিক"
double,প্ৰকৃত বিশেষণ,Proper Adj.,3226,"দ্বিগুণ,দুনা,দুগুণ"
unimaginable,প্ৰকৃত বিশেষণ,Proper Adj.,3230,"অভাৱনীয়,কল্পনাতীত,অকল্পনীয়"
graphical,প্ৰকৃত বিশেষণ,Proper Adj.,3234,"লৈখিক,graphic"
graphic,প্ৰকৃত বিশেষণ,Proper Adj.,3234,"লৈখিক,graphical"
homogeneous,প্ৰকৃত বিশেষণ,Proper Adj.,3236,"সমমাত্ৰিক,homogenous"
homogenous,প্ৰকৃত বিশেষণ,Proper Adj.,3236,"সমমাত্ৰিক,homogeneous"
homogeneous,প্ৰকৃত বিশেষণ,Proper Adj.,3237,"সমতত্ব,সমসত্ব,সমজাতীয়,homogenous"
homogenous,প্ৰকৃত বিশেষণ,Proper Adj.,3237,"সমতত্ব,সমসত্ব,সমজাতীয়,homogeneous"
homogeneous,প্ৰকৃত বিশেষণ,Proper Adj.,3238,"congener,সমগোত্ৰীয়,homogenous"
homogenous,প্ৰকৃত বিশেষণ,Proper Adj.,3238,"congener,সমগোত্ৰীয়,homogeneous"
congener,প্ৰকৃত বিশেষণ,Proper Adj.,3238,"সমগোত্ৰীয়,homogeneous,homogenous"
contributory,প্ৰকৃত বিশেষণ,Proper Adj.,3251,"অৰিহণামূলক,বৰঙণিমূলক"
ordinary,প্ৰকৃত বিশেষণ,Proper Adj.,3252,"ন্যূনতম,বিশেষত্বহীন,মামুলি,বিশেষত্ব-বৰ্জিত"
basic,প্ৰকৃত বিশেষণ,Proper Adj.,3252,"ন্যূনতম,বিশেষত্বহীন,মামুলি,বিশেষত্ব-বৰ্জিত"
removed,প্ৰকৃত বিশেষণ,Proper Adj.,3257,"অপনীত,গুচোৱা,দূৰীকৃ্ত,দূৰীভূত"
quadratic,প্ৰকৃত বিশেষণ,Proper Adj.,3292,দ্বিঘাত
responsible,প্ৰকৃত বিশেষণ,Proper Adj.,3310,"দায়বদ্ধ,দায়িত্বশীল,উত্তৰদায়ী,liable"
accountable,প্ৰকৃত বিশেষণ,Proper Adj.,3310,"দায়বদ্ধ,দায়িত্বশীল,উত্তৰদায়ী,liable"
liable,প্ৰকৃত বিশেষণ,Proper Adj.,3310,"দায়বদ্ধ,দায়িত্বশীল,উত্তৰদায়ী,Answerable"
Answerable,প্ৰকৃত বিশেষণ,Proper Adj.,3310,"দায়বদ্ধ,দায়িত্বশীল,উত্তৰদায়ী,liable"
